"TreeID","species","SPlocation","Score","Date","Year","JulianDay"
358,"quercus.robur","Nash's field","2",2015-04-29,"2015",119
358,"quercus.robur","Nash's field","2",2011-04-14,"2011",104
359,"quercus.robur","Nash's field","2",2013-05-01,"2013",121
359,"quercus.robur","Nash's field","2",2022-04-08,"2022",98
359,"quercus.robur","Nash's field","2",2011-04-06,"2011",96
360,"quercus.robur","Nash's field","2",2023-04-14,"2023",104
360,"quercus.robur","Nash's field","2",2008-04-07,"2008",98
360,"quercus.robur","Nash's field","2",2013-04-23,"2013",113
360,"quercus.robur","Nash's field","2",2011-04-04,"2011",94
361,"quercus.robur","Nash's field","2",2022-04-19,"2022",109
361,"quercus.robur","Nash's field","2",2011-04-10,"2011",100
361,"quercus.robur","Nash's field","2",2008-04-25,"2008",116
361,"quercus.robur","Nash's field","2",2013-05-01,"2013",121
361,"quercus.robur","Nash's field","2",2018-04-17,"2018",107
362,"quercus.robur","Nash's field","2",2008-04-29,"2008",120
362,"quercus.robur","Nash's field","2",2013-05-05,"2013",125
362,"quercus.robur","Nash's field","2",2011-04-12,"2011",102
363,"quercus.robur","Nash's field","2",2016-04-18,"2016",109
363,"quercus.robur","Nash's field","2",2009-04-20,"2009",110
363,"quercus.robur","Nash's field","2",2011-04-12,"2011",102
363,"quercus.robur","Nash's field","2",2010-04-23,"2010",113
363,"quercus.robur","Nash's field","2",2012-04-22,"2012",113
363,"quercus.robur","Nash's field","2",2022-04-26,"2022",116
363,"quercus.robur","Nash's field","2",2017-04-14,"2017",104
364,"quercus.robur","Nash's field","2",2009-04-20,"2009",110
364,"quercus.robur","Nash's field","2",2010-04-23,"2010",113
364,"quercus.robur","Nash's field","2",2013-05-03,"2013",123
364,"quercus.robur","Nash's field","2",2016-04-18,"2016",109
364,"quercus.robur","Nash's field","2",2017-04-10,"2017",100
364,"quercus.robur","Nash's field","2",2015-04-21,"2015",111
364,"quercus.robur","Nash's field","2",2008-04-25,"2008",116
364,"quercus.robur","Nash's field","2",2021-05-06,"2021",126
364,"quercus.robur","Nash's field","2",2012-04-02,"2012",93
365,"quercus.robur","Nash's field","2",2008-04-03,"2008",94
365,"quercus.robur","Nash's field","2",2023-04-14,"2023",104
365,"quercus.robur","Nash's field","2",2011-04-04,"2011",94
365,"quercus.robur","Nash's field","2",2013-04-23,"2013",113
366,"quercus.robur","Nash's field","2",2011-04-04,"2011",94
366,"quercus.robur","Nash's field","2",2013-05-01,"2013",121
366,"quercus.robur","Nash's field","2",2008-04-15,"2008",106
369,"quercus.robur","Nash's field","2",2008-04-13,"2008",104
369,"quercus.robur","Nash's field","2",2022-04-08,"2022",98
369,"quercus.robur","Nash's field","2",2013-04-27,"2013",117
369,"quercus.robur","Nash's field","2",2011-04-06,"2011",96
370,"quercus.robur","Nash's field","2",2012-04-18,"2012",109
370,"quercus.robur","Nash's field","2",2011-04-10,"2011",100
370,"quercus.robur","Nash's field","2",2013-05-01,"2013",121
370,"quercus.robur","Nash's field","2",2022-04-12,"2022",102
370,"quercus.robur","Nash's field","2",2021-05-06,"2021",126
370,"quercus.robur","Nash's field","2",2018-04-21,"2018",111
370,"quercus.robur","Nash's field","2",2010-04-19,"2010",109
370,"quercus.robur","Nash's field","2",2015-04-17,"2015",107
370,"quercus.robur","Nash's field","2",2016-04-22,"2016",113
370,"quercus.robur","Nash's field","2",2008-04-25,"2008",116
372,"quercus.robur","Nash's field","2",2023-04-26,"2023",116
372,"quercus.robur","Nash's field","2",2011-04-06,"2011",96
372,"quercus.robur","Nash's field","2",2013-04-29,"2013",119
373,"quercus.robur","Nash's field","2",2011-04-18,"2011",108
373,"quercus.robur","Nash's field","2",2013-05-05,"2013",125
373,"quercus.robur","Nash's field","2",2008-04-29,"2008",120
376,"quercus.robur","The elms","2",2021-05-06,"2021",126
376,"quercus.robur","The elms","2",2013-05-01,"2013",121
376,"quercus.robur","The elms","2",2016-04-28,"2016",119
376,"quercus.robur","The elms","2",2022-04-22,"2022",112
376,"quercus.robur","The elms","2",2011-04-04,"2011",94
380,"quercus.robur","The elms","2",2008-04-05,"2008",96
380,"quercus.robur","The elms","2",2011-04-06,"2011",96
380,"quercus.robur","The elms","2",2013-04-23,"2013",113
380,"quercus.robur","The elms","2",2022-04-05,"2022",95
383,"quercus.robur","The elms","2",2022-04-05,"2022",95
383,"quercus.robur","The elms","2",2008-04-25,"2008",116
383,"quercus.robur","The elms","2",2013-05-03,"2013",123
383,"quercus.robur","The elms","2",2011-04-08,"2011",98
387,"quercus.robur","The elms","2",2022-04-05,"2022",95
387,"quercus.robur","The elms","2",2011-04-10,"2011",100
387,"quercus.robur","The elms","2",2013-05-01,"2013",121
389,"quercus.robur","The elms","2",2013-04-29,"2013",119
389,"quercus.robur","The elms","2",2011-04-06,"2011",96
389,"quercus.robur","The elms","2",2021-04-28,"2021",118
389,"quercus.robur","The elms","2",2008-04-13,"2008",104
389,"quercus.robur","The elms","2",2022-04-12,"2022",102
391,"quercus.robur","The elms","2",2013-04-29,"2013",119
391,"quercus.robur","The elms","2",2008-04-21,"2008",112
391,"quercus.robur","The elms","2",2011-04-10,"2011",100
397,"quercus.robur","The elms","2",2011-04-08,"2011",98
397,"quercus.robur","The elms","2",2008-04-23,"2008",114
397,"quercus.robur","The elms","2",2013-05-01,"2013",121
399,"quercus.robur","The elms","2",2013-04-29,"2013",119
399,"quercus.robur","The elms","2",2011-04-08,"2011",98
399,"quercus.robur","The elms","2",2008-04-21,"2008",112
400,"quercus.robur","The elms","2",2008-04-21,"2008",112
400,"quercus.robur","The elms","2",2011-04-08,"2011",98
400,"quercus.robur","The elms","2",2022-04-12,"2022",102
401,"quercus.robur","The elms","2",2011-04-08,"2011",98
401,"quercus.robur","The elms","2",2022-04-12,"2022",102
401,"quercus.robur","The elms","2",2013-05-01,"2013",121
404,"quercus.robur","The elms","2",2011-04-08,"2011",98
404,"quercus.robur","The elms","2",2013-04-23,"2013",113
404,"quercus.robur","The elms","2",2022-04-12,"2022",102
405,"quercus.robur","The elms","2",2011-04-06,"2011",96
405,"quercus.robur","The elms","2",2008-04-05,"2008",96
405,"quercus.robur","The elms","2",2013-04-29,"2013",119
406,"quercus.robur","The elms","2",2008-04-19,"2008",110
406,"quercus.robur","The elms","2",2013-04-23,"2013",113
406,"quercus.robur","The elms","2",2011-04-08,"2011",98
408,"quercus.robur","The elms","2",2013-04-29,"2013",119
408,"quercus.robur","The elms","2",2008-04-25,"2008",116
408,"quercus.robur","The elms","2",2011-04-12,"2011",102
410,"quercus.robur","The elms","2",2021-04-28,"2021",118
410,"quercus.robur","The elms","2",2013-04-23,"2013",113
410,"quercus.robur","The elms","2",2008-04-15,"2008",106
418,"quercus.robur","The elms","2",2011-04-06,"2011",96
418,"quercus.robur","The elms","2",2018-04-17,"2018",107
418,"quercus.robur","The elms","2",2022-04-08,"2022",98
418,"quercus.robur","The elms","2",2013-04-29,"2013",119
419,"quercus.robur","The elms","2",2023-04-26,"2023",116
419,"quercus.robur","The elms","2",2013-04-29,"2013",119
419,"quercus.robur","The elms","2",2011-04-08,"2011",98
419,"quercus.robur","The elms","2",2008-04-25,"2008",116
420,"quercus.robur","The elms","2",2023-04-26,"2023",116
420,"quercus.robur","The elms","2",2021-05-06,"2021",126
420,"quercus.robur","The elms","2",2018-04-17,"2018",107
420,"quercus.robur","The elms","2",2008-04-25,"2008",116
420,"quercus.robur","The elms","2",2013-04-29,"2013",119
420,"quercus.robur","The elms","2",2011-04-08,"2011",98
424,"quercus.robur","The elms","2",2018-04-17,"2018",107
424,"quercus.robur","The elms","2",2013-04-25,"2013",115
424,"quercus.robur","The elms","2",2011-04-08,"2011",98
424,"quercus.robur","The elms","2",2022-04-08,"2022",98
424,"quercus.robur","The elms","2",2008-04-07,"2008",98
427,"quercus.robur","The elms","2",2018-04-17,"2018",107
427,"quercus.robur","The elms","2",2013-05-01,"2013",121
427,"quercus.robur","The elms","2",2022-04-12,"2022",102
427,"quercus.robur","The elms","2",2011-04-08,"2011",98
427,"quercus.robur","The elms","2",2023-04-26,"2023",116
430,"quercus.robur","The elms","2",2008-04-11,"2008",102
430,"quercus.robur","The elms","2",2013-04-23,"2013",113
430,"quercus.robur","The elms","2",2011-04-06,"2011",96
431,"quercus.robur","The elms","2",2022-04-12,"2022",102
431,"quercus.robur","The elms","2",2011-04-04,"2011",94
431,"quercus.robur","The elms","2",2008-04-07,"2008",98
431,"quercus.robur","The elms","2",2018-04-11,"2018",101
433,"quercus.robur","The elms","2",2013-04-29,"2013",119
433,"quercus.robur","The elms","2",2018-04-17,"2018",107
433,"quercus.robur","The elms","2",2008-04-19,"2008",110
433,"quercus.robur","The elms","2",2011-04-08,"2011",98
434,"quercus.robur","The elms","2",2013-04-29,"2013",119
434,"quercus.robur","The elms","2",2011-04-08,"2011",98
434,"quercus.robur","The elms","2",2008-04-19,"2008",110
435,"quercus.robur","The elms","2",2023-04-26,"2023",116
435,"quercus.robur","The elms","2",2022-04-12,"2022",102
435,"quercus.robur","The elms","2",2013-04-29,"2013",119
435,"quercus.robur","The elms","2",2021-04-22,"2021",112
435,"quercus.robur","The elms","2",2008-04-15,"2008",106
435,"quercus.robur","The elms","2",2011-04-04,"2011",94
436,"quercus.robur","The elms","2",2015-04-23,"2015",113
436,"quercus.robur","The elms","2",2021-05-06,"2021",126
436,"quercus.robur","The elms","2",2013-04-29,"2013",119
436,"quercus.robur","The elms","2",2009-04-08,"2009",98
436,"quercus.robur","The elms","2",2012-03-30,"2012",90
436,"quercus.robur","The elms","2",2011-04-08,"2011",98
436,"quercus.robur","The elms","2",2018-04-21,"2018",111
436,"quercus.robur","The elms","2",2016-04-18,"2016",109
437,"quercus.robur","The elms","2",2013-05-01,"2013",121
437,"quercus.robur","The elms","2",2011-04-06,"2011",96
437,"quercus.robur","The elms","2",2008-04-25,"2008",116
439,"quercus.robur","The elms","2",2008-04-21,"2008",112
439,"quercus.robur","The elms","2",2013-04-29,"2013",119
439,"quercus.robur","The elms","2",2011-04-06,"2011",96
440,"quercus.robur","The elms","2",2013-04-23,"2013",113
440,"quercus.robur","The elms","2",2022-04-12,"2022",102
440,"quercus.robur","The elms","2",2021-04-22,"2021",112
440,"quercus.robur","The elms","2",2011-04-06,"2011",96
440,"quercus.robur","The elms","2",2008-04-09,"2008",100
444,"quercus.robur","The elms","2",2021-05-06,"2021",126
444,"quercus.robur","The elms","2",2012-03-28,"2012",88
444,"quercus.robur","The elms","2",2008-04-21,"2008",112
444,"quercus.robur","The elms","2",2016-04-18,"2016",109
444,"quercus.robur","The elms","2",2015-04-23,"2015",113
444,"quercus.robur","The elms","2",2018-04-17,"2018",107
444,"quercus.robur","The elms","2",2013-05-03,"2013",123
444,"quercus.robur","The elms","2",2011-04-08,"2011",98
444,"quercus.robur","The elms","2",2010-04-25,"2010",115
444,"quercus.robur","The elms","2",2009-04-08,"2009",98
445,"quercus.robur","The elms","2",2010-04-21,"2010",111
445,"quercus.robur","The elms","2",2011-04-08,"2011",98
445,"quercus.robur","The elms","2",2023-04-26,"2023",116
445,"quercus.robur","The elms","2",2016-04-13,"2016",104
445,"quercus.robur","The elms","2",2009-04-14,"2009",104
447,"quercus.robur","The elms","2",2011-04-06,"2011",96
447,"quercus.robur","The elms","2",2013-04-25,"2013",115
447,"quercus.robur","The elms","2",2023-04-26,"2023",116
447,"quercus.robur","The elms","2",2022-04-08,"2022",98
452,"quercus.robur","Japanese garden","2",2008-04-26,"2008",117
452,"quercus.robur","Japanese garden","2",2013-04-26,"2013",116
452,"quercus.robur","Japanese garden","2",2011-04-09,"2011",99
453,"quercus.robur","Japanese garden","2",2018-04-16,"2018",106
453,"quercus.robur","Japanese garden","2",2013-04-26,"2013",116
453,"quercus.robur","Japanese garden","2",2011-04-03,"2011",93
454,"quercus.robur","Japanese garden","2",2018-04-16,"2018",106
454,"quercus.robur","Japanese garden","2",2013-04-24,"2013",114
454,"quercus.robur","Japanese garden","2",2011-04-07,"2011",97
458,"quercus.robur","Japanese garden","2",2013-04-28,"2013",118
458,"quercus.robur","Japanese garden","2",2011-04-07,"2011",97
458,"quercus.robur","Japanese garden","2",2008-04-04,"2008",95
460,"quercus.robur","Japanese garden","2",2013-04-24,"2013",114
460,"quercus.robur","Japanese garden","2",2018-04-16,"2018",106
460,"quercus.robur","Japanese garden","2",2008-04-12,"2008",103
460,"quercus.robur","Japanese garden","2",2010-04-19,"2010",109
460,"quercus.robur","Japanese garden","2",2009-04-02,"2009",92
460,"quercus.robur","Japanese garden","2",2015-04-13,"2015",103
460,"quercus.robur","Japanese garden","2",2012-04-02,"2012",93
460,"quercus.robur","Japanese garden","2",2016-04-13,"2016",104
461,"quercus.robur","Japanese garden","2",2011-04-07,"2011",97
461,"quercus.robur","Japanese garden","2",2013-04-28,"2013",118
461,"quercus.robur","Japanese garden","2",2008-04-20,"2008",111
464,"quercus.robur","Japanese garden","2",2011-04-05,"2011",95
464,"quercus.robur","Japanese garden","2",2008-04-12,"2008",103
464,"quercus.robur","Japanese garden","2",2013-04-26,"2013",116
465,"quercus.robur","Japanese garden","2",2010-04-19,"2010",109
465,"quercus.robur","Japanese garden","2",2008-04-22,"2008",113
465,"quercus.robur","Japanese garden","2",2016-04-18,"2016",109
465,"quercus.robur","Japanese garden","2",2013-04-26,"2013",116
465,"quercus.robur","Japanese garden","2",2009-04-08,"2009",98
465,"quercus.robur","Japanese garden","2",2017-04-10,"2017",100
468,"quercus.robur","Japanese garden","2",2009-04-10,"2009",100
468,"quercus.robur","Japanese garden","2",2018-04-19,"2018",109
468,"quercus.robur","Japanese garden","2",2013-04-26,"2013",116
468,"quercus.robur","Japanese garden","2",2010-04-19,"2010",109
468,"quercus.robur","Japanese garden","2",2011-04-09,"2011",99
469,"quercus.robur","Japanese garden","2",2009-04-20,"2009",110
469,"quercus.robur","Japanese garden","2",2008-04-30,"2008",121
469,"quercus.robur","Japanese garden","2",2012-04-28,"2012",119
469,"quercus.robur","Japanese garden","2",2010-04-27,"2010",117
470,"quercus.robur","Japanese garden","2",2018-04-16,"2018",106
470,"quercus.robur","Japanese garden","2",2011-04-07,"2011",97
470,"quercus.robur","Japanese garden","2",2013-04-28,"2013",118
473,"quercus.robur","Japanese garden","2",2013-04-24,"2013",114
473,"quercus.robur","Japanese garden","2",2012-04-04,"2012",95
473,"quercus.robur","Japanese garden","2",2009-04-02,"2009",92
473,"quercus.robur","Japanese garden","2",2010-04-17,"2010",107
473,"quercus.robur","Japanese garden","2",2016-04-18,"2016",109
473,"quercus.robur","Japanese garden","2",2008-04-02,"2008",93
476,"quercus.robur","Japanese garden","2",2009-04-02,"2009",92
476,"quercus.robur","Japanese garden","2",2013-04-28,"2013",118
476,"quercus.robur","Japanese garden","2",2008-04-10,"2008",101
476,"quercus.robur","Japanese garden","2",2010-04-17,"2010",107
477,"quercus.robur","Japanese garden","2",2017-04-11,"2017",101
477,"quercus.robur","Japanese garden","2",2011-04-07,"2011",97
477,"quercus.robur","Japanese garden","2",2015-04-20,"2015",110
477,"quercus.robur","Japanese garden","2",2016-04-13,"2016",104
480,"quercus.robur","Japanese garden","2",2011-04-05,"2011",95
480,"quercus.robur","Japanese garden","2",2018-04-19,"2018",109
480,"quercus.robur","Japanese garden","2",2013-04-26,"2013",116
481,"quercus.robur","Japanese garden","2",2008-04-16,"2008",107
481,"quercus.robur","Japanese garden","2",2018-04-16,"2018",106
481,"quercus.robur","Japanese garden","2",2013-04-28,"2013",118
483,"quercus.robur","Pinetum","2",2008-04-14,"2008",105
483,"quercus.robur","Pinetum","2",2018-04-16,"2018",106
483,"quercus.robur","Pinetum","2",2013-04-26,"2013",116
485,"quercus.robur","Tractor shed","2",2011-04-05,"2011",95
485,"quercus.robur","Tractor shed","2",2016-04-26,"2016",117
485,"quercus.robur","Tractor shed","2",2013-04-28,"2013",118
485,"quercus.robur","Tractor shed","2",2008-04-24,"2008",115
485,"quercus.robur","Tractor shed","2",2018-04-19,"2018",109
487,"quercus.robur","Japanese garden","2",2011-04-07,"2011",97
487,"quercus.robur","Japanese garden","2",2008-04-18,"2008",109
487,"quercus.robur","Japanese garden","2",2013-04-28,"2013",118
489,"quercus.robur","Japanese garden","2",2013-04-28,"2013",118
489,"quercus.robur","Japanese garden","2",2011-04-09,"2011",99
489,"quercus.robur","Japanese garden","2",2008-04-26,"2008",117
498,"quercus.robur","Japanese garden","2",2011-04-07,"2011",97
498,"quercus.robur","Japanese garden","2",2008-04-22,"2008",113
498,"quercus.robur","Japanese garden","2",2013-04-26,"2013",116
499,"quercus.robur","Japanese garden","2",2008-04-08,"2008",99
499,"quercus.robur","Japanese garden","2",2013-04-24,"2013",114
499,"quercus.robur","Japanese garden","2",2011-04-07,"2011",97
501,"quercus.robur","Japanese garden","2",2013-04-24,"2013",114
501,"quercus.robur","Japanese garden","2",2011-03-29,"2011",88
501,"quercus.robur","Japanese garden","2",2008-04-04,"2008",95
503,"quercus.robur","Japanese garden","2",2008-04-04,"2008",95
503,"quercus.robur","Japanese garden","2",2013-05-02,"2013",122
503,"quercus.robur","Japanese garden","2",2011-04-03,"2011",93
508,"quercus.robur","Japanese garden","2",2013-04-26,"2013",116
508,"quercus.robur","Japanese garden","2",2011-04-07,"2011",97
508,"quercus.robur","Japanese garden","2",2008-04-18,"2008",109
510,"quercus.robur","Japanese garden","2",2011-04-07,"2011",97
510,"quercus.robur","Japanese garden","2",2013-04-26,"2013",116
510,"quercus.robur","Japanese garden","2",2008-04-20,"2008",111
510,"quercus.robur","Japanese garden","2",2018-04-19,"2018",109
512,"quercus.robur","Japanese garden","2",2011-04-03,"2011",93
512,"quercus.robur","Japanese garden","2",2008-04-02,"2008",93
512,"quercus.robur","Japanese garden","2",2013-04-26,"2013",116
514,"quercus.robur","Drive hill","2",2011-04-07,"2011",97
514,"quercus.robur","Drive hill","2",2018-04-19,"2018",109
514,"quercus.robur","Drive hill","2",2013-04-24,"2013",114
514,"quercus.robur","Drive hill","2",2008-04-22,"2008",113
516,"quercus.robur","Drive hill","2",2011-04-05,"2011",95
516,"quercus.robur","Drive hill","2",2013-04-28,"2013",118
516,"quercus.robur","Drive hill","2",2008-04-22,"2008",113
517,"quercus.robur","Rookery slope","2",2013-04-26,"2013",116
517,"quercus.robur","Rookery slope","2",2008-04-24,"2008",115
517,"quercus.robur","Rookery slope","2",2011-04-09,"2011",99
519,"quercus.robur","Rookery slope","2",2013-04-28,"2013",118
519,"quercus.robur","Rookery slope","2",2008-04-20,"2008",111
519,"quercus.robur","Rookery slope","2",2011-04-07,"2011",97
522,"quercus.robur","Rookery slope","2",2023-04-18,"2023",108
522,"quercus.robur","Rookery slope","2",2022-04-04,"2022",94
522,"quercus.robur","Rookery slope","2",2011-04-07,"2011",97
525,"quercus.robur","Rookery slope","2",2011-04-07,"2011",97
525,"quercus.robur","Rookery slope","2",2023-04-18,"2023",108
525,"quercus.robur","Rookery slope","2",2018-04-16,"2018",106
525,"quercus.robur","Rookery slope","2",2013-04-26,"2013",116
525,"quercus.robur","Rookery slope","2",2008-04-04,"2008",95
530,"quercus.robur","Rookery slope","2",2013-04-28,"2013",118
530,"quercus.robur","Rookery slope","2",2011-04-07,"2011",97
530,"quercus.robur","Rookery slope","2",2008-04-12,"2008",103
531,"quercus.robur","Tractor shed","2",2011-04-05,"2011",95
531,"quercus.robur","Tractor shed","2",2018-04-19,"2018",109
531,"quercus.robur","Tractor shed","2",2008-04-16,"2008",107
536,"quercus.robur","Rookery slope","2",2022-04-04,"2022",94
536,"quercus.robur","Rookery slope","2",2013-04-24,"2013",114
536,"quercus.robur","Rookery slope","2",2011-04-03,"2011",93
536,"quercus.robur","Rookery slope","2",2021-04-21,"2021",111
537,"quercus.robur","Rookery slope","2",2013-05-02,"2013",122
537,"quercus.robur","Rookery slope","2",2011-04-09,"2011",99
537,"quercus.robur","Rookery slope","2",2008-04-24,"2008",115
541,"quercus.robur","Rookery slope","2",2023-04-18,"2023",108
541,"quercus.robur","Rookery slope","2",2011-04-09,"2011",99
541,"quercus.robur","Rookery slope","2",2021-04-27,"2021",117
541,"quercus.robur","Rookery slope","2",2013-04-28,"2013",118
543,"quercus.robur","Rookery slope","2",2013-04-26,"2013",116
543,"quercus.robur","Rookery slope","2",2011-04-03,"2011",93
543,"quercus.robur","Rookery slope","2",2008-04-08,"2008",99
549,"quercus.robur","Rookery slope","2",2017-04-15,"2017",105
549,"quercus.robur","Rookery slope","2",2011-04-15,"2011",105
549,"quercus.robur","Rookery slope","2",2013-04-28,"2013",118
549,"quercus.robur","Rookery slope","2",2015-04-22,"2015",112
549,"quercus.robur","Rookery slope","2",2022-04-07,"2022",97
549,"quercus.robur","Rookery slope","2",2009-04-20,"2009",110
549,"quercus.robur","Rookery slope","2",2016-04-23,"2016",114
551,"quercus.robur","Rookery slope","2",2021-04-27,"2021",117
551,"quercus.robur","Rookery slope","2",2023-04-26,"2023",116
551,"quercus.robur","Rookery slope","2",2008-04-24,"2008",115
551,"quercus.robur","Rookery slope","2",2013-04-26,"2013",116
551,"quercus.robur","Rookery slope","2",2022-04-07,"2022",97
555,"quercus.robur","Rookery slope","2",2013-05-06,"2013",126
555,"quercus.robur","Rookery slope","2",2008-04-28,"2008",119
555,"quercus.robur","Rookery slope","2",2011-04-11,"2011",101
559,"quercus.robur","Rookery slope","2",2017-04-10,"2017",100
559,"quercus.robur","Rookery slope","2",2013-04-30,"2013",120
559,"quercus.robur","Rookery slope","2",2023-04-18,"2023",108
559,"quercus.robur","Rookery slope","2",2012-03-30,"2012",90
559,"quercus.robur","Rookery slope","2",2008-04-24,"2008",115
559,"quercus.robur","Rookery slope","2",2016-04-13,"2016",104
559,"quercus.robur","Rookery slope","2",2009-04-16,"2009",106
559,"quercus.robur","Rookery slope","2",2018-04-19,"2018",109
559,"quercus.robur","Rookery slope","2",2021-04-27,"2021",117
559,"quercus.robur","Rookery slope","2",2010-04-21,"2010",111
561,"quercus.robur","Rookery slope","2",2013-04-28,"2013",118
561,"quercus.robur","Rookery slope","2",2011-04-09,"2011",99
561,"quercus.robur","Rookery slope","2",2008-04-22,"2008",113
564,"quercus.robur","Rookery slope","2",2009-04-08,"2009",98
564,"quercus.robur","Rookery slope","2",2010-04-19,"2010",109
564,"quercus.robur","Rookery slope","2",2016-04-13,"2016",104
564,"quercus.robur","Rookery slope","2",2023-04-26,"2023",116
564,"quercus.robur","Rookery slope","2",2022-04-11,"2022",101
564,"quercus.robur","Rookery slope","2",2008-04-16,"2008",107
564,"quercus.robur","Rookery slope","2",2013-04-28,"2013",118
564,"quercus.robur","Rookery slope","2",2021-04-27,"2021",117
564,"quercus.robur","Rookery slope","2",2018-04-19,"2018",109
564,"quercus.robur","Rookery slope","2",2012-04-04,"2012",95
568,"quercus.robur","Rookery slope","2",2011-04-09,"2011",99
568,"quercus.robur","Rookery slope","2",2008-04-24,"2008",115
568,"quercus.robur","Rookery slope","2",2013-04-24,"2013",114
570,"quercus.robur","Rookery slope","2",2011-04-03,"2011",93
570,"quercus.robur","Rookery slope","2",2013-04-28,"2013",118
570,"quercus.robur","Rookery slope","2",2008-04-24,"2008",115
572,"quercus.robur","Rookery slope","2",2018-04-16,"2018",106
572,"quercus.robur","Rookery slope","2",2023-04-18,"2023",108
572,"quercus.robur","Rookery slope","2",2013-04-26,"2013",116
572,"quercus.robur","Rookery slope","2",2009-03-30,"2009",89
572,"quercus.robur","Rookery slope","2",2011-04-07,"2011",97
573,"quercus.robur","Ashurst orchard","2",2013-04-24,"2013",114
573,"quercus.robur","Ashurst orchard","2",2008-04-02,"2008",93
573,"quercus.robur","Ashurst orchard","2",2023-04-26,"2023",116
573,"quercus.robur","Ashurst orchard","2",2018-04-21,"2018",111
573,"quercus.robur","Ashurst orchard","2",2016-04-26,"2016",117
573,"quercus.robur","Ashurst orchard","2",2011-04-05,"2011",95
573,"quercus.robur","Ashurst orchard","2",2022-04-11,"2022",101
576,"quercus.robur","Ashurst orchard","2",2018-04-16,"2018",106
576,"quercus.robur","Ashurst orchard","2",2021-04-27,"2021",117
576,"quercus.robur","Ashurst orchard","2",2013-04-24,"2013",114
576,"quercus.robur","Ashurst orchard","2",2022-04-11,"2022",101
576,"quercus.robur","Ashurst orchard","2",2011-04-05,"2011",95
576,"quercus.robur","Ashurst orchard","2",2008-04-04,"2008",95
577,"quercus.robur","Ashurst orchard","2",2023-04-18,"2023",108
577,"quercus.robur","Ashurst orchard","2",2021-04-27,"2021",117
577,"quercus.robur","Ashurst orchard","2",2008-04-16,"2008",107
577,"quercus.robur","Ashurst orchard","2",2013-04-28,"2013",118
578,"quercus.robur","Ashurst orchard","2",2008-04-04,"2008",95
578,"quercus.robur","Ashurst orchard","2",2018-04-16,"2018",106
578,"quercus.robur","Ashurst orchard","2",2013-04-24,"2013",114
579,"quercus.robur","Rookery slope","2",2012-04-14,"2012",105
579,"quercus.robur","Rookery slope","2",2016-04-17,"2016",108
579,"quercus.robur","Rookery slope","2",2023-04-18,"2023",108
579,"quercus.robur","Rookery slope","2",2015-04-20,"2015",110
579,"quercus.robur","Rookery slope","2",2017-04-10,"2017",100
580,"quercus.robur","Rookery slope","2",2008-04-24,"2008",115
580,"quercus.robur","Rookery slope","2",2010-04-23,"2010",113
580,"quercus.robur","Rookery slope","2",2011-04-11,"2011",101
580,"quercus.robur","Rookery slope","2",2016-04-17,"2016",108
580,"quercus.robur","Rookery slope","2",2015-04-24,"2015",114
580,"quercus.robur","Rookery slope","2",2012-04-14,"2012",105
581,"quercus.robur","Rookery slope","2",2010-04-23,"2010",113
581,"quercus.robur","Rookery slope","2",2012-05-08,"2012",129
581,"quercus.robur","Rookery slope","2",2008-04-30,"2008",121
581,"quercus.robur","Rookery slope","2",2015-04-18,"2015",108
581,"quercus.robur","Rookery slope","2",2017-04-10,"2017",100
581,"quercus.robur","Rookery slope","2",2021-05-03,"2021",123
581,"quercus.robur","Rookery slope","2",2009-04-20,"2009",110
581,"quercus.robur","Rookery slope","2",2011-04-09,"2011",99
581,"quercus.robur","Rookery slope","2",2018-04-21,"2018",111
581,"quercus.robur","Rookery slope","2",2022-04-28,"2022",118
581,"quercus.robur","Rookery slope","2",2013-05-06,"2013",126
582,"quercus.robur","Rookery slope","2",2023-04-18,"2023",108
582,"quercus.robur","Rookery slope","2",2012-03-30,"2012",90
582,"quercus.robur","Rookery slope","2",2009-04-02,"2009",92
582,"quercus.robur","Rookery slope","2",2008-04-04,"2008",95
582,"quercus.robur","Rookery slope","2",2013-04-26,"2013",116
583,"quercus.robur","Rookery slope","2",2008-04-24,"2008",115
583,"quercus.robur","Rookery slope","2",2013-04-30,"2013",120
583,"quercus.robur","Rookery slope","2",2023-04-18,"2023",108
583,"quercus.robur","Rookery slope","2",2011-04-09,"2011",99
584,"quercus.robur","Rookery slope","2",2023-04-18,"2023",108
584,"quercus.robur","Rookery slope","2",2021-05-03,"2021",123
584,"quercus.robur","Rookery slope","2",2011-04-05,"2011",95
584,"quercus.robur","Rookery slope","2",2013-04-28,"2013",118
586,"quercus.robur","Low church field","2",2008-04-28,"2008",119
586,"quercus.robur","Low church field","2",2011-04-09,"2011",99
586,"quercus.robur","Low church field","2",2013-04-30,"2013",120
588,"quercus.robur","Low church field","2",2013-04-30,"2013",120
588,"quercus.robur","Low church field","2",2016-04-26,"2016",117
588,"quercus.robur","Low church field","2",2018-04-21,"2018",111
588,"quercus.robur","Low church field","2",2008-04-24,"2008",115
590,"quercus.robur","Low church field","2",2013-04-30,"2013",120
590,"quercus.robur","Low church field","2",2023-04-18,"2023",108
590,"quercus.robur","Low church field","2",2011-04-07,"2011",97
591,"quercus.robur","Low church field","2",2008-05-04,"2008",125
591,"quercus.robur","Low church field","2",2011-04-15,"2011",105
